t,j1,j2,j3,j4,j5,j6,jc1,jc2,jc3,jc4,jc5,jc6,t1,t2,t3,t4,t5,t6
9.684,1.28886e-19,0.801513,1.05252,3.14096,-1.57046,8.5606e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0327e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.44935e-21
9.685,1.28873e-19,0.801513,1.05252,3.14096,-1.57046,8.50402e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03265e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.45638e-21
9.686,1.28861e-19,0.801513,1.05252,3.14096,-1.57046,8.45794e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0326e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.46711e-21
9.687,1.28849e-19,0.801513,1.05252,3.14096,-1.57046,8.39963e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03256e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.47219e-21
9.688,1.28837e-19,0.801513,1.05252,3.14096,-1.57046,8.34075e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03251e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.47641e-21
9.689,1.28826e-19,0.801513,1.05252,3.14096,-1.57046,8.26242e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03247e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.47195e-21
9.69,1.28815e-19,0.801513,1.05252,3.14096,-1.57046,8.20339e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03243e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.47476e-21
9.691,1.28805e-19,0.801513,1.05252,3.14096,-1.57046,8.08953e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03239e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.45431e-21
9.692,1.28796e-19,0.801513,1.05252,3.14096,-1.57046,7.94135e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03235e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.41884e-21
9.693,1.28786e-19,0.801513,1.05252,3.14096,-1.57046,7.79666e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03231e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.38382e-21
9.694,1.28778e-19,0.801513,1.05252,3.14096,-1.57046,7.65533e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03228e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.34922e-21
9.695,1.28769e-19,0.801513,1.05252,3.14096,-1.57046,7.51731e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03225e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.31503e-21
9.696,1.28762e-19,0.801513,1.05252,3.14096,-1.57046,7.38252e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03221e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.28126e-21
9.697,1.28754e-19,0.801513,1.05252,3.14096,-1.57046,7.25091e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03219e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.24791e-21
9.698,1.28747e-19,0.801513,1.05252,3.14096,-1.57046,7.12243e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03216e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.21497e-21
9.699,1.28741e-19,0.801513,1.05252,3.14096,-1.57046,6.99701e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03213e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.18244e-21
9.7,1.28735e-19,0.801513,1.05252,3.14096,-1.57046,6.87461e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03211e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.15033e-21
9.701,1.28729e-19,0.801513,1.05252,3.14096,-1.57046,6.75515e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03208e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.11863e-21
9.702,1.28724e-19,0.801513,1.05252,3.14096,-1.57046,6.63859e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03206e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.08734e-21
9.703,1.2872e-19,0.801513,1.05252,3.14096,-1.57046,6.70556e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03204e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.13105e-21
9.704,1.28715e-19,0.801513,1.05252,3.14096,-1.57046,6.87218e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03202e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.21595e-21
9.705,1.28712e-19,0.801513,1.05252,3.14096,-1.57046,7.02939e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.032e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.29745e-21
9.706,1.28708e-19,0.801513,1.05252,3.14096,-1.57046,7.17817e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03199e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.37592e-21
9.707,1.28705e-19,0.801513,1.05252,3.14096,-1.57046,7.31879e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03197e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.45143e-21
9.708,1.28703e-19,0.801513,1.05252,3.14096,-1.57046,7.4515e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03196e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.52406e-21
9.709,1.28701e-19,0.801513,1.05252,3.14096,-1.57046,7.57657e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03195e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.59387e-21
9.71,1.28699e-19,0.801513,1.05252,3.14096,-1.57046,7.69431e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03194e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.66097e-21
9.711,1.28698e-19,0.801513,1.05252,3.14096,-1.57046,7.80495e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03193e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.72542e-21
9.712,1.28697e-19,0.801513,1.05252,3.14096,-1.57046,7.90874e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03193e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.78729e-21
9.713,1.28697e-19,0.801513,1.05252,3.14096,-1.57046,8.00593e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.84665e-21
9.714,1.28697e-19,0.801513,1.05252,3.14096,-1.57046,8.09684e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.90361e-21
9.715,1.28697e-19,0.801513,1.05252,3.14096,-1.57046,8.18155e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-4.95818e-21
9.716,1.28698e-19,0.801513,1.05252,3.14096,-1.57046,8.26037e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.01045e-21
9.717,1.28699e-19,0.801513,1.05252,3.14096,-1.57046,8.33355e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.0605e-21
9.718,1.287e-19,0.801513,1.05252,3.14096,-1.57046,8.40126e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.10838e-21
9.719,1.28702e-19,0.801513,1.05252,3.14096,-1.57046,8.46374e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03192e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.15416e-21
9.72,1.28704e-19,0.801513,1.05252,3.14096,-1.57046,8.52117e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03193e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.19789e-21
9.721,1.28707e-19,0.801513,1.05252,3.14096,-1.57046,8.57376e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03194e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.23965e-21
9.722,1.2871e-19,0.801513,1.05252,3.14096,-1.57046,8.6217e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03194e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.27948e-21
9.723,1.28713e-19,0.801513,1.05252,3.14096,-1.57046,8.66518e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03195e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.31745e-21
9.724,1.28716e-19,0.801513,1.05252,3.14096,-1.57046,8.70437e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03196e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.35361e-21
9.725,1.2872e-19,0.801513,1.05252,3.14096,-1.57046,8.73947e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03197e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.38801e-21
9.726,1.28724e-19,0.801513,1.05252,3.14096,-1.57046,8.77062e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03198e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.42072e-21
9.727,1.28728e-19,0.801513,1.05252,3.14096,-1.57046,8.79801e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.032e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.45177e-21
9.728,1.28733e-19,0.801513,1.05252,3.14096,-1.57046,8.8218e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03201e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.48123e-21
9.729,1.28738e-19,0.801513,1.05252,3.14096,-1.57046,8.84215e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03203e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.50915e-21
9.73,1.28743e-19,0.801513,1.05252,3.14096,-1.57046,8.85914e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03204e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.53554e-21
9.731,1.28748e-19,0.801513,1.05252,3.14096,-1.57046,8.87304e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03206e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.5605e-21
9.732,1.28754e-19,0.801513,1.05252,3.14096,-1.57046,8.88393e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03208e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.58406e-21
9.733,1.2876e-19,0.801513,1.05252,3.14096,-1.57046,8.89195e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03209e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.60626e-21
9.734,1.28766e-19,0.801513,1.05252,3.14096,-1.57046,8.89722e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03211e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.62713e-21
9.735,1.28772e-19,0.801513,1.05252,3.14096,-1.57046,8.89992e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03213e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.64675e-21
9.736,1.28779e-19,0.801513,1.05252,3.14096,-1.57046,8.90014e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03216e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.66514e-21
9.737,1.28785e-19,0.801513,1.05252,3.14096,-1.57046,8.89799e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03218e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.68233e-21
9.738,1.28792e-19,0.801513,1.05252,3.14096,-1.57046,8.89364e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0322e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.6984e-21
9.739,1.28799e-19,0.801513,1.05252,3.14096,-1.57046,8.88721e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03222e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.71337e-21
9.74,1.28807e-19,0.801513,1.05252,3.14096,-1.57046,8.87868e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03225e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.72723e-21
9.741,1.28814e-19,0.801513,1.05252,3.14096,-1.57046,8.86832e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03227e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.7401e-21
9.742,1.28822e-19,0.801513,1.05252,3.14096,-1.57046,8.85615e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0323e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.75196e-21
9.743,1.28829e-19,0.801513,1.05252,3.14096,-1.57046,8.84234e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03232e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.7629e-21
9.744,1.28837e-19,0.801513,1.05252,3.14096,-1.57046,8.82686e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03235e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.77288e-21
9.745,1.28845e-19,0.801513,1.05252,3.14096,-1.57046,8.80992e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03238e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.78199e-21
9.746,1.28853e-19,0.801513,1.05252,3.14096,-1.57046,8.79161e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0324e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.79026e-21
9.747,1.28862e-19,0.801513,1.05252,3.14096,-1.57046,8.77195e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03243e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.7977e-21
9.748,1.2887e-19,0.801513,1.05252,3.14096,-1.57046,8.75106e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03246e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.80436e-21
9.749,1.28879e-19,0.801513,1.05252,3.14096,-1.57046,8.72906e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03249e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.81028e-21
9.75,1.28887e-19,0.801513,1.05252,3.14096,-1.57046,8.70597e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03252e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.81546e-21
9.751,1.28896e-19,0.801513,1.05252,3.14096,-1.57046,8.68188e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03255e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.81996e-21
9.752,1.28905e-19,0.801513,1.05252,3.14096,-1.57046,8.65691e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03258e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82379e-21
9.753,1.28913e-19,0.801513,1.05252,3.14096,-1.57046,8.63108e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03261e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82699e-21
9.754,1.28922e-19,0.801513,1.05252,3.14096,-1.57046,8.60447e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03264e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82958e-21
9.755,1.28931e-19,0.801513,1.05252,3.14096,-1.57046,8.57715e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03267e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83158e-21
9.756,1.2894e-19,0.801513,1.05252,3.14096,-1.57046,8.54919e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0327e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83304e-21
9.757,1.28949e-19,0.801513,1.05252,3.14096,-1.57046,8.52065e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03273e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83396e-21
9.758,1.28958e-19,0.801513,1.05252,3.14096,-1.57046,8.49159e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03277e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83438e-21
9.759,1.28967e-19,0.801513,1.05252,3.14096,-1.57046,8.46211e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0328e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83434e-21
9.76,1.28976e-19,0.801513,1.05252,3.14096,-1.57046,8.43217e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03283e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83382e-21
9.761,1.28986e-19,0.801513,1.05252,3.14096,-1.57046,8.40187e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03286e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83287e-21
9.762,1.28995e-19,0.801513,1.05252,3.14096,-1.57046,8.37127e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03289e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.83151e-21
9.763,1.29004e-19,0.801513,1.05252,3.14096,-1.57046,8.34041e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03292e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82976e-21
9.764,1.29013e-19,0.801513,1.05252,3.14096,-1.57046,8.30934e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03296e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82765e-21
9.765,1.29022e-19,0.801513,1.05252,3.14096,-1.57046,8.2781e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03299e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82518e-21
9.766,1.29031e-19,0.801513,1.05252,3.14096,-1.57046,8.24673e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03302e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.82239e-21
9.767,1.2904e-19,0.801513,1.05252,3.14096,-1.57046,8.21528e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03305e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.81929e-21
9.768,1.29049e-19,0.801513,1.05252,3.14096,-1.57046,8.18378e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03308e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.8159e-21
9.769,1.29058e-19,0.801513,1.05252,3.14096,-1.57046,8.15227e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03312e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.81224e-21
9.77,1.29067e-19,0.801513,1.05252,3.14096,-1.57046,8.12079e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03315e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.80832e-21
9.771,1.29076e-19,0.801513,1.05252,3.14096,-1.57046,8.08937e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03318e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.80417e-21
9.772,1.29085e-19,0.801513,1.05252,3.14096,-1.57046,8.05804e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03321e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.79979e-21
9.773,1.29094e-19,0.801513,1.05252,3.14096,-1.57046,8.02683e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03324e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.79521e-21
9.774,1.29102e-19,0.801513,1.05252,3.14096,-1.57046,7.99577e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03327e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.79044e-21
9.775,1.29111e-19,0.801513,1.05252,3.14096,-1.57046,7.96489e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0333e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.78549e-21
9.776,1.29119e-19,0.801513,1.05252,3.14096,-1.57046,7.93421e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03334e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.78038e-21
9.777,1.29128e-19,0.801513,1.05252,3.14096,-1.57046,7.90376e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03337e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.77513e-21
9.778,1.29136e-19,0.801513,1.05252,3.14096,-1.57046,7.87356e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0334e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.76974e-21
9.779,1.29145e-19,0.801513,1.05252,3.14096,-1.57046,7.84364e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03343e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.76424e-21
9.78,1.29153e-19,0.801513,1.05252,3.14096,-1.57046,7.81401e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03346e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.75862e-21
9.781,1.29161e-19,0.801513,1.05252,3.14096,-1.57046,7.7847e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03348e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.75291e-21
9.782,1.29169e-19,0.801513,1.05252,3.14096,-1.57046,7.75563e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03351e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.74708e-21
9.783,1.29177e-19,0.801513,1.05252,3.14096,-1.57046,7.72701e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03354e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.74122e-21
9.784,1.29185e-19,0.801513,1.05252,3.14096,-1.57046,7.69874e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03357e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.73529e-21
9.785,1.29192e-19,0.801513,1.05252,3.14096,-1.57046,7.67078e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0336e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.72928e-21
9.786,1.292e-19,0.801513,1.05252,3.14096,-1.57046,7.6433e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03363e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.72326e-21
9.787,1.29207e-19,0.801513,1.05252,3.14096,-1.57046,7.61622e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03365e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.71721e-21
9.788,1.29215e-19,0.801513,1.05252,3.14096,-1.57046,7.58948e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03368e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.7111e-21
9.789,1.29222e-19,0.801513,1.05252,3.14096,-1.57046,7.56326e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03371e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.70501e-21
9.79,1.29229e-19,0.801513,1.05252,3.14096,-1.57046,7.53739e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03373e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.69888e-21
9.791,1.29236e-19,0.801513,1.05252,3.14096,-1.57046,7.51207e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03376e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.6928e-21
9.792,1.29243e-19,0.801513,1.05252,3.14096,-1.57046,7.4872e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03378e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.68672e-21
9.793,1.2925e-19,0.801513,1.05252,3.14096,-1.57046,7.46271e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03381e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.68062e-21
9.794,1.29256e-19,0.801513,1.05252,3.14096,-1.57046,7.43878e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03383e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.67459e-21
9.795,1.29262e-19,0.801513,1.05252,3.14096,-1.57046,7.41524e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03386e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.66855e-21
9.796,1.29269e-19,0.801513,1.05252,3.14096,-1.57046,7.39227e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03388e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.66258e-21
9.797,1.29275e-19,0.801513,1.05252,3.14096,-1.57046,7.36971e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0339e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.65662e-21
9.798,1.29281e-19,0.801513,1.05252,3.14096,-1.57046,7.34773e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03392e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.65076e-21
9.799,1.29287e-19,0.801513,1.05252,3.14096,-1.57046,7.32614e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03395e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.6449e-21
9.8,1.29292e-19,0.801513,1.05252,3.14096,-1.57046,7.30516e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03397e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.63915e-21
9.801,1.29298e-19,0.801513,1.05252,3.14096,-1.57046,7.28454e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03399e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.63341e-21
9.802,1.29303e-19,0.801513,1.05252,3.14096,-1.57046,7.2646e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03401e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.62781e-21
9.803,1.29308e-19,0.801513,1.05252,3.14096,-1.57046,7.24511e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03403e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.62226e-21
9.804,1.29313e-19,0.801513,1.05252,3.14096,-1.57046,7.22605e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03405e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.61676e-21
9.805,1.29318e-19,0.801513,1.05252,3.14096,-1.57046,7.20756e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03407e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.61138e-21
9.806,1.29323e-19,0.801513,1.05252,3.14096,-1.57046,7.1895e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.03408e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.60605e-21
9.807,1.29328e-19,0.801513,1.05252,3.14096,-1.57046,7.17201e-24,0,0.785241,1.04699,3.14096,-1.57048,0,-1.0341e-16,-13.0178,-4.42568,-4.1973e-05,-0.0194226,-5.60084e-21
